Service,2025-04-01,2025-04-02,2025-04-03,2025-04-04,2025-04-05,2025-04-06,2025-04-07,2025-04-08,2025-04-09,2025-04-10,2025-04-11,2025-04-12,2025-04-13,2025-04-14,2025-04-15,2025-04-16,2025-04-17
SageMaker($),0.4255999992,0.4255999992,0.4255999992,0.4255999992,0.4255999992,0.4255999992,0.4255999992,0.4255999992,0.4255999992,0.4255999992,0.4255999992,0.4255999992,0.4255999992,0.4255999992,0.4255999992,0.4255999992,0.4255999992
Claude 3.5 Sonnet ( Bedrock Edition)($),0.045768,0.00219,0.21081,3.362544,,,1.691661,0.184266,0.471225,,,,,,,,
Claude 3.7 Sonnet ( Bedrock Edition)($),,,,,,,,,0.176181,1.231017,2.424372,,,,0.371004,,
WAF($),0.166666668,0.166666668,0.166666668,0.166666668,0.166666668,0.166666668,0.166666668,0.166666668,0.166666668,0.166666668,0.166666668,0.166666668,0.166666668,0.166666668,0.166666668,0.166666668,0.166666668
Key Management Service($),0.1424773344,0.1423363344,0.1431373344,0.1424803344,0.1422013344,0.1419913344,0.1425823344,0.1424173344,0.1427173344,0.1428973344,0.1430863344,0.1420783344,0.1422283344,0.1424563344,0.1434943344,0.1427563344,0.1426753344
Cost Explorer($),0.1,0.11,0.12,0.11,0.11,0.12,0.14,0.24,0.12,0.05,0.18,0.09,0.08,0.09,0.08,0.08,0.09
Service Catalog($),0.0,0.0098,0.0098,0.0168,0.0112,0.0196,0.1764,0.1764,0.1008,0.1386,0.2016,0.1764,0.2142,0.2016,0.126,0.126,0.2016
Route 53($),0.7,,,,,,,,,,,,,,,,
Claude 3 Sonnet ( Bedrock Edition)($),0.015771,0.083688,,0.206499,,,,,,,,,,,,,
SQS($),0.0096748,0.009704,0.0096527,0.0096711,0.0096066,0.0096486,0.0096574,0.0097286,0.0096498,0.0097859,0.0096561,0.0096411,0.0096671,0.0096827,0.0096835,0.0096471,0.0097132
Systems Manager($),0.0,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01
Step Functions($),0.0011400302,0.005130077,0.0031920604,0.0006840468,4.68e-08,0.0001140604,0.001482077,0.000228077,0.0017100332,0.0013680468,0.0010260907,0.0006840604,9.06e-08,0.000228074,0.0007980438,0.0007980468,0.000570077
SNS($),0.0001182193,0.0001946254,0.0002789422,0.0002656168,0.0002209183,0.000216034,0.000217682,0.0002745233,0.0002299558,0.0002834308,0.000249926,0.0002141645,0.0002260409,0.0002319159,0.0002765495,0.0002182592,0.0003031978
Glue($),0.0,0.0,0.0,0.0,0.0,0.0,9e-06,9e-06,9e-06,9e-06,9e-06,9e-06,0.000319,0.000264,0.000262,0.000279,0.000279
Elastic File System($),1.74024e-05,1.74024e-05,1.74024e-05,1.74024e-05,1.74024e-05,1.74024e-05,1.74024e-05,1.74024e-05,1.74024e-05,1.74024e-05,1.74024e-05,1.74024e-05,1.74024e-05,1.74024e-05,1.74024e-05,1.74024e-05,1.74024e-05
Glacier($),1.9518e-06,1.8222e-06,1.8657e-06,1.9088e-06,1.9089e-06,1.9325e-06,1.9068e-06,1.9402e-06,1.9367e-06,1.9173e-06,1.9512e-06,2.0227e-06,1.9094e-06,1.7583e-06,1.8443e-06,1.7791e-06,2.1517e-06
DynamoDB($),1.8485e-06,1.8576e-06,1.8701e-06,1.8577e-06,1.8528e-06,1.8453e-06,1.8566e-06,1.8455e-06,1.8653e-06,1.8454e-06,1.8657e-06,1.8455e-06,1.8594e-06,1.847e-06,1.8494e-06,1.8526e-06,1.8666e-06
Backup($),5.759e-07,5.759e-07,5.759e-07,5.759e-07,5.759e-07,5.759e-07,5.759e-07,5.759e-07,5.759e-07,5.759e-07,5.759e-07,5.759e-07,5.759e-07,5.759e-07,5.759e-07,5.759e-07,5.759e-07
Simple Workflow Service($),2.69e-08,5.38e-08,5.38e-08,2.69e-08,2.69e-08,5.38e-08,2.69e-08,5.38e-08,,2.69e-08,8.07e-08,5.38e-08,8.07e-08,8.07e-08,5.38e-08,2.69e-08,5.38e-08
CloudTrail($),0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Elastic Container Registry Public($),0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
CloudFormation($),,,,,,,,,,,,,,,0.0,,
Total costs($),828.8541035792,862.744912739,764.2060298619,751.0022487498,624.5784807942,621.054141353,816.9840292675,799.8042378789,780.9399029896,777.212912687,758.0519291369,625.0986848402,583.3039951542,694.3048997894,715.1121880417,729.6225655867,690.8636467672
