account_id,account_name,month,spend
AWS InfoSec ($),12575.1657357177,2025-01-01,15517.757853054
AWS InfoSec ($),12575.1657357177,2025-02-01,14008.8537751005
AWS InfoSec ($),12575.1657357177,2025-03-01,15172.6886518877
AWS InfoSec ($),12575.1657357177,2025-04-01,12415.7414842492
AWS InfoSec ($),12575.1657357177,2025-05-01,1965.9205636031
AWS SMS ($),6233.8631355931,2024-06-01,6260.2383509239
AWS SMS ($),6233.8631355931,2024-07-01,6497.9916616741
AWS SMS ($),6233.8631355931,2024-08-01,6465.6271919089
AWS SMS ($),6233.8631355931,2024-09-01,6318.9393012463
AWS SMS ($),6233.8631355931,2024-10-01,6321.5234856042
AWS SMS ($),6233.8631355931,2024-11-01,6197.6122789561
AWS SMS ($),6233.8631355931,2024-12-01,6304.8174573957
AWS SMS ($),6233.8631355931,2025-01-01,6303.5951837971
AWS SMS ($),6233.8631355931,2025-02-01,6010.1733011946
AWS SMS ($),6233.8631355931,2025-03-01,6297.5870135042
AWS SMS ($),6233.8631355931,2025-04-01,6219.965403839
AWS SMS ($),6233.8631355931,2025-05-01,1013.7632655481
AWS_Paytm'Mloyal ($),1673.2467255698,2024-06-01,1674.422793157
AWS_Paytm'Mloyal ($),1673.2467255698,2024-07-01,1868.9958369205
AWS_Paytm'Mloyal ($),1673.2467255698,2024-08-01,1202.9558466465
AWS_Paytm'Mloyal ($),1673.2467255698,2024-09-01,1090.9583692408
AWS_Paytm'Mloyal ($),1673.2467255698,2024-10-01,1179.0241599596
AWS_Paytm'Mloyal ($),1673.2467255698,2024-11-01,1180.9742588655
AWS_Paytm'Mloyal ($),1673.2467255698,2024-12-01,1214.6156184785
AWS_Paytm'Mloyal ($),1673.2467255698,2025-01-01,1150.8962484893
AWS_Paytm'Mloyal ($),1673.2467255698,2025-02-01,1098.3177954016
AWS_Paytm'Mloyal ($),1673.2467255698,2025-03-01,1168.9701326858
AWS_Paytm'Mloyal ($),1673.2467255698,2025-04-01,966.4752356718
AWS_Paytm'Mloyal ($),1673.2467255698,2025-05-01,130.9675461941
AaaS-nonprod ($),2623.0015320519,2024-06-01,2607.792887867
AaaS-nonprod ($),2623.0015320519,2024-07-01,2299.5018084286
AaaS-nonprod ($),2623.0015320519,2024-08-01,3071.8845587188
AaaS-nonprod ($),2623.0015320519,2024-09-01,3316.182759046
AaaS-nonprod ($),2623.0015320519,2024-10-01,3482.901606012
AaaS-nonprod ($),2623.0015320519,2024-11-01,3199.0721264258
AaaS-nonprod ($),2623.0015320519,2024-12-01,3238.4564094932
AaaS-nonprod ($),2623.0015320519,2025-01-01,3243.2616968488
AaaS-nonprod ($),2623.0015320519,2025-02-01,3153.7817071133
AaaS-nonprod ($),2623.0015320519,2025-03-01,3216.6076312081
AaaS-nonprod ($),2623.0015320519,2025-04-01,3032.2169398692
AaaS-nonprod ($),2623.0015320519,2025-05-01,492.6260383866
AaaS-prod ($),33034.8907961863,2024-06-01,32327.376437408
AaaS-prod ($),33034.8907961863,2024-07-01,26443.6405741909
AaaS-prod ($),33034.8907961863,2024-08-01,20664.3401930083
AaaS-prod ($),33034.8907961863,2024-09-01,20612.0258161716
AaaS-prod ($),33034.8907961863,2024-10-01,22166.2202123865
AaaS-prod ($),33034.8907961863,2024-11-01,23190.9805658657
AaaS-prod ($),33034.8907961863,2024-12-01,22797.8949504298
AaaS-prod ($),33034.8907961863,2025-01-01,20360.7096787586
AaaS-prod ($),33034.8907961863,2025-02-01,20128.836594371
AaaS-prod ($),33034.8907961863,2025-03-01,20790.0845923456
AaaS-prod ($),33034.8907961863,2025-04-01,20620.943938113
AaaS-prod ($),33034.8907961863,2025-05-01,3375.7903610842
Card Tokenization ($),2088.8103045594,2024-06-01,1923.4760087552
Card Tokenization ($),2088.8103045594,2024-07-01,1893.1853031439
Card Tokenization ($),2088.8103045594,2024-08-01,1891.0704271782
Card Tokenization ($),2088.8103045594,2024-09-01,1852.7759110799
Card Tokenization ($),2088.8103045594,2024-10-01,1912.9275325571
Card Tokenization ($),2088.8103045594,2024-11-01,1839.7312964867
Card Tokenization ($),2088.8103045594,2024-12-01,1888.8638809956
Card Tokenization ($),2088.8103045594,2025-01-01,1840.9941096944
Card Tokenization ($),2088.8103045594,2025-02-01,1590.5215377903
Card Tokenization ($),2088.8103045594,2025-03-01,341.4926971845
Card Tokenization ($),2088.8103045594,2025-04-01,293.3222398313
Card Tokenization ($),2088.8103045594,2025-05-01,48.6874177467
CentralToolsPlatform ($),3606.3022171391,2024-06-01,4154.9187781944
CentralToolsPlatform ($),3606.3022171391,2024-07-01,4332.2402503151
CentralToolsPlatform ($),3606.3022171391,2024-08-01,4202.8461198741
CentralToolsPlatform ($),3606.3022171391,2024-09-01,3639.7888084278
CentralToolsPlatform ($),3606.3022171391,2024-10-01,3597.8918380343
CentralToolsPlatform ($),3606.3022171391,2024-11-01,3561.9951787994
CentralToolsPlatform ($),3606.3022171391,2024-12-01,3998.3008124782
CentralToolsPlatform ($),3606.3022171391,2025-01-01,4221.4906155469
CentralToolsPlatform ($),3606.3022171391,2025-02-01,3555.3853666349
CentralToolsPlatform ($),3606.3022171391,2025-03-01,4197.2059545479
CentralToolsPlatform ($),3606.3022171391,2025-04-01,3601.3256047206
CentralToolsPlatform ($),3606.3022171391,2025-05-01,558.6834845101
CityBus ($),1195.6234926352,2024-06-01,1380.0019464407
CityBus ($),1195.6234926352,2024-07-01,1421.2357393472
CityBus ($),1195.6234926352,2024-08-01,1416.1561314117
CityBus ($),1195.6234926352,2024-09-01,1386.5947287151
CityBus ($),1195.6234926352,2024-10-01,1431.5359395679
CityBus ($),1195.6234926352,2024-11-01,1413.2267275884
CityBus ($),1195.6234926352,2024-12-01,1455.8877312271
CityBus ($),1195.6234926352,2025-01-01,1452.1841297943
CityBus ($),1195.6234926352,2025-02-01,1334.3440321328
CityBus ($),1195.6234926352,2025-03-01,1564.1338977441
CityBus ($),1195.6234926352,2025-04-01,1458.6866025459
CityBus ($),1195.6234926352,2025-05-01,231.1087855119
DaaS-Apps ($),1047.236982861,2024-06-01,1036.7402788801
DaaS-Apps ($),1047.236982861,2024-07-01,1059.7358823332
DaaS-Apps ($),1047.236982861,2024-08-01,988.4297101015
DaaS-Apps ($),1047.236982861,2024-09-01,941.1918378065
DaaS-Apps ($),1047.236982861,2024-10-01,955.7833651396
DaaS-Apps ($),1047.236982861,2024-11-01,938.4627164652
DaaS-Apps ($),1047.236982861,2024-12-01,959.1637281575
DaaS-Apps ($),1047.236982861,2025-01-01,959.2909353502
DaaS-Apps ($),1047.236982861,2025-02-01,915.8476287801
DaaS-Apps ($),1047.236982861,2025-03-01,985.1179799944
DaaS-Apps ($),1047.236982861,2025-04-01,962.3323109029
DaaS-Apps ($),1047.236982861,2025-05-01,159.4862989261
Datalake AWS ($),461008.9709366343,2024-06-01,437854.2686754785
Datalake AWS ($),461008.9709366343,2024-07-01,427509.1589171558
Datalake AWS ($),461008.9709366343,2024-08-01,429427.8279348439
Datalake AWS ($),461008.9709366343,2024-09-01,423804.4363653074
Datalake AWS ($),461008.9709366343,2024-10-01,439508.188331924
Datalake AWS ($),461008.9709366343,2024-11-01,441758.0564111704
Datalake AWS ($),461008.9709366343,2024-12-01,471834.652175966
Datalake AWS ($),461008.9709366343,2025-01-01,467389.34907327
Datalake AWS ($),461008.9709366343,2025-02-01,446409.9196701963
Datalake AWS ($),461008.9709366343,2025-03-01,528683.2170456117
Datalake AWS ($),461008.9709366343,2025-04-01,523043.4118604283
Datalake AWS ($),461008.9709366343,2025-05-01,82865.6839346504
Digital Channels ($),10006.6400575568,2024-06-01,8388.6215336146
Digital Channels ($),10006.6400575568,2024-07-01,8615.7471256785
Digital Channels ($),10006.6400575568,2024-08-01,7921.7925241534
Digital Channels ($),10006.6400575568,2024-09-01,7899.5992021764
Digital Channels ($),10006.6400575568,2024-10-01,6767.5041705719
Digital Channels ($),10006.6400575568,2024-11-01,6394.0527971186
Digital Channels ($),10006.6400575568,2024-12-01,6879.7343665773
Digital Channels ($),10006.6400575568,2025-01-01,6548.902430658
Digital Channels ($),10006.6400575568,2025-02-01,5971.9617416466
Digital Channels ($),10006.6400575568,2025-03-01,6271.5229506475
Digital Channels ($),10006.6400575568,2025-04-01,5521.1956180779
Digital Channels ($),10006.6400575568,2025-05-01,903.8457441388
Digital Gold ($),4706.4472209877,2024-06-01,4755.7101472217
Digital Gold ($),4706.4472209877,2024-07-01,4943.7197544862
Digital Gold ($),4706.4472209877,2024-08-01,4993.7307298117
Digital Gold ($),4706.4472209877,2024-09-01,4877.4542562776
Digital Gold ($),4706.4472209877,2024-10-01,5128.497909945
Digital Gold ($),4706.4472209877,2024-11-01,5458.3264078126
Digital Gold ($),4706.4472209877,2024-12-01,5456.8468258024
Digital Gold ($),4706.4472209877,2025-01-01,5517.7456284586
Digital Gold ($),4706.4472209877,2025-02-01,5255.4028972196
Digital Gold ($),4706.4472209877,2025-03-01,5789.9982026711
Digital Gold ($),4706.4472209877,2025-04-01,6032.1779535835
Digital Gold ($),4706.4472209877,2025-05-01,1147.9121728522
Enterprise SMS ($),14834.5546760559,2024-06-01,15769.080186295
Enterprise SMS ($),14834.5546760559,2024-07-01,12916.9328028425
Enterprise SMS ($),14834.5546760559,2024-08-01,12570.0628133747
Enterprise SMS ($),14834.5546760559,2024-09-01,12210.0692043043
Enterprise SMS ($),14834.5546760559,2024-10-01,12539.9228882303
Enterprise SMS ($),14834.5546760559,2024-11-01,12321.0125149005
Enterprise SMS ($),14834.5546760559,2024-12-01,12580.474457362
Enterprise SMS ($),14834.5546760559,2025-01-01,11672.031869464
Enterprise SMS ($),14834.5546760559,2025-02-01,10509.8488332509
Enterprise SMS ($),14834.5546760559,2025-03-01,11071.3325288714
Enterprise SMS ($),14834.5546760559,2025-04-01,9927.5431064904
Enterprise SMS ($),14834.5546760559,2025-05-01,1580.4798449726
Fraud AWS ($),217651.6767689087,2024-06-01,232783.7438252259
Fraud AWS ($),217651.6767689087,2024-07-01,246997.7919200728
Fraud AWS ($),217651.6767689087,2024-08-01,254190.5673775717
Fraud AWS ($),217651.6767689087,2024-09-01,237077.4173337044
Fraud AWS ($),217651.6767689087,2024-10-01,214939.1881494188
Fraud AWS ($),217651.6767689087,2024-11-01,180852.0110391955
Fraud AWS ($),217651.6767689087,2024-12-01,201216.5087378953
Fraud AWS ($),217651.6767689087,2025-01-01,200766.8947010953
Fraud AWS ($),217651.6767689087,2025-02-01,201473.635607791
Fraud AWS ($),217651.6767689087,2025-03-01,213834.794606791
Fraud AWS ($),217651.6767689087,2025-04-01,184705.0406628363
Fraud AWS ($),217651.6767689087,2025-05-01,26964.1606987542
IOT Core ($),1476.4217153926,2024-06-01,1471.056399467
IOT Core ($),1476.4217153926,2024-07-01,1523.5307712269
IOT Core ($),1476.4217153926,2024-08-01,1617.8599991536
IOT Core ($),1476.4217153926,2024-09-01,1460.7199063873
IOT Core ($),1476.4217153926,2024-10-01,1485.7687306545
IOT Core ($),1476.4217153926,2024-11-01,1415.2336153814
IOT Core ($),1476.4217153926,2024-12-01,1461.6398475323
IOT Core ($),1476.4217153926,2025-01-01,1735.3426998767
IOT Core ($),1476.4217153926,2025-02-01,1939.7792800525
IOT Core ($),1476.4217153926,2025-03-01,5981.0378862188
IOT Core ($),1476.4217153926,2025-04-01,1277.8902354838
IOT Core ($),1476.4217153926,2025-05-01,186.7615576822
IOT Prod ($),49600.7174765221,2024-06-01,45614.2882038824
IOT Prod ($),49600.7174765221,2024-07-01,47356.470828868
IOT Prod ($),49600.7174765221,2024-08-01,49929.0736573964
IOT Prod ($),49600.7174765221,2024-09-01,51099.6145548804
IOT Prod ($),49600.7174765221,2024-10-01,51877.1321058721
IOT Prod ($),49600.7174765221,2024-11-01,48899.3974350698
IOT Prod ($),49600.7174765221,2024-12-01,50514.1744451116
IOT Prod ($),49600.7174765221,2025-01-01,55299.0453751131
IOT Prod ($),49600.7174765221,2025-02-01,50514.6683616893
IOT Prod ($),49600.7174765221,2025-03-01,57077.9347069099
IOT Prod ($),49600.7174765221,2025-04-01,57524.332153541
IOT Prod ($),49600.7174765221,2025-05-01,9739.6739569114
IT Production ($),14985.9218574786,2024-06-01,13058.9968986723
IT Production ($),14985.9218574786,2024-07-01,13399.6554808851
IT Production ($),14985.9218574786,2024-08-01,13788.6891906062
IT Production ($),14985.9218574786,2024-09-01,14000.5188615707
IT Production ($),14985.9218574786,2024-10-01,14239.4536489807
IT Production ($),14985.9218574786,2024-11-01,14701.7973719013
IT Production ($),14985.9218574786,2024-12-01,15549.2984146135
IT Production ($),14985.9218574786,2025-01-01,14820.1571975143
IT Production ($),14985.9218574786,2025-02-01,14491.3246418159
IT Production ($),14985.9218574786,2025-03-01,14922.9928611626
IT Production ($),14985.9218574786,2025-04-01,14904.4202976213
IT Production ($),14985.9218574786,2025-05-01,3032.384350193
IT_BACKUP ($),10160.3963651036,2024-06-01,11008.306752969
IT_BACKUP ($),10160.3963651036,2024-07-01,10746.2503023239
IT_BACKUP ($),10160.3963651036,2024-08-01,10817.8188728655
IT_BACKUP ($),10160.3963651036,2024-09-01,10586.5000030394
IT_BACKUP ($),10160.3963651036,2024-10-01,10354.0293713783
IT_BACKUP ($),10160.3963651036,2024-11-01,10451.6713367767
IT_BACKUP ($),10160.3963651036,2024-12-01,10210.405244368
IT_BACKUP ($),10160.3963651036,2025-01-01,10712.7693492226
IT_BACKUP ($),10160.3963651036,2025-02-01,11000.4259653589
IT_BACKUP ($),10160.3963651036,2025-03-01,11228.8327757134
IT_BACKUP ($),10160.3963651036,2025-04-01,10755.6059835361
IT_BACKUP ($),10160.3963651036,2025-05-01,2097.4772075755
Lending DataScience ($),134107.3009836305,2024-06-01,120027.8079747319
Lending DataScience ($),134107.3009836305,2024-07-01,101829.4456750413
Lending DataScience ($),134107.3009836305,2024-08-01,86146.7746197981
Lending DataScience ($),134107.3009836305,2024-09-01,91585.9379813038
Lending DataScience ($),134107.3009836305,2024-10-01,98176.9726386909
Lending DataScience ($),134107.3009836305,2024-11-01,96123.0720028766
Lending DataScience ($),134107.3009836305,2024-12-01,91046.6396580691
Lending DataScience ($),134107.3009836305,2025-01-01,91312.5130489106
Lending DataScience ($),134107.3009836305,2025-02-01,86657.8463258589
Lending DataScience ($),134107.3009836305,2025-03-01,88459.4558245596
Lending DataScience ($),134107.3009836305,2025-04-01,92795.2928580442
Lending DataScience ($),134107.3009836305,2025-05-01,15506.4307056748
Mall Bangalore ($),24879.9720272667,2024-06-01,21103.7031821687
Mall Bangalore ($),24879.9720272667,2024-07-01,19498.0731139839
Mall Bangalore ($),24879.9720272667,2024-08-01,17022.5686420928
Mall Bangalore ($),24879.9720272667,2024-09-01,16949.3559165985
Mall Bangalore ($),24879.9720272667,2024-10-01,21441.2272005812
Mall Bangalore ($),24879.9720272667,2024-11-01,21659.697345117
Mall Bangalore ($),24879.9720272667,2024-12-01,19906.3163038369
Mall Bangalore ($),24879.9720272667,2025-01-01,17632.8889823609
Mall Bangalore ($),24879.9720272667,2025-02-01,16727.9046849738
Mall Bangalore ($),24879.9720272667,2025-03-01,17096.1747936553
Mall Bangalore ($),24879.9720272667,2025-04-01,15876.5898070046
Mall Bangalore ($),24879.9720272667,2025-05-01,2333.8543815527
New Gold ($),nan,2025-01-01,0.2342293573
New Gold ($),nan,2025-02-01,54.9967359716
New Gold ($),nan,2025-03-01,1.1115196693
New Gold ($),nan,2025-04-01,1.0469278102
Oauth AWS ($),11963.4273138503,2024-06-01,12080.0686361997
Oauth AWS ($),11963.4273138503,2024-07-01,12214.6397337012
Oauth AWS ($),11963.4273138503,2024-08-01,12364.9296066263
Oauth AWS ($),11963.4273138503,2024-09-01,17730.4885011665
Oauth AWS ($),11963.4273138503,2024-10-01,14926.4500365501
Oauth AWS ($),11963.4273138503,2024-11-01,12275.3376255109
Oauth AWS ($),11963.4273138503,2024-12-01,12704.955341812
Oauth AWS ($),11963.4273138503,2025-01-01,12204.4214056181
Oauth AWS ($),11963.4273138503,2025-02-01,12119.1863457899
Oauth AWS ($),11963.4273138503,2025-03-01,12197.8711076375
Oauth AWS ($),11963.4273138503,2025-04-01,10369.9019292896
Oauth AWS ($),11963.4273138503,2025-05-01,1538.1054869261
PM-EduTech-Prod ($),1.5878392233,2024-06-01,1.8432019583
PM-EduTech-Prod ($),1.5878392233,2024-07-01,1.7944320344
PM-EduTech-Prod ($),1.5878392233,2024-08-01,1.6748786402
PM-EduTech-Prod ($),1.5878392233,2024-09-01,1.8977006055
PM-EduTech-Prod ($),1.5878392233,2024-10-01,2.4830433408
PM-EduTech-Prod ($),1.5878392233,2024-11-01,1.8458719671
PM-EduTech-Prod ($),1.5878392233,2024-12-01,2.7472836348
PM-EduTech-Prod ($),1.5878392233,2025-01-01,2.7375598238
PM-EduTech-Prod ($),1.5878392233,2025-02-01,2.5349809436
PM-EduTech-Prod ($),1.5878392233,2025-03-01,2.8466190966
PM-EduTech-Prod ($),1.5878392233,2025-04-01,2.8358709191
PM-EduTech-Prod ($),1.5878392233,2025-05-01,0.9127046663
Pandora AWS ($),365.242411305,2024-06-01,379.9266201805
Pandora AWS ($),365.242411305,2024-07-01,392.6990993843
Pandora AWS ($),365.242411305,2024-08-01,393.3635058758
Pandora AWS ($),365.242411305,2024-09-01,381.7641362208
Pandora AWS ($),365.242411305,2024-10-01,398.1885279419
Pandora AWS ($),365.242411305,2024-11-01,160.4652361064
PayTm DaaS ML ($),144063.2224205197,2024-06-01,126616.3919569874
PayTm DaaS ML ($),144063.2224205197,2024-07-01,130370.2197850527
PayTm DaaS ML ($),144063.2224205197,2024-08-01,130147.2003049588
PayTm DaaS ML ($),144063.2224205197,2024-09-01,133249.8456367306
PayTm DaaS ML ($),144063.2224205197,2024-10-01,143956.5378102669
PayTm DaaS ML ($),144063.2224205197,2024-11-01,136738.2753728635
PayTm DaaS ML ($),144063.2224205197,2024-12-01,137867.9371629755
PayTm DaaS ML ($),144063.2224205197,2025-01-01,142379.3561642991
PayTm DaaS ML ($),144063.2224205197,2025-02-01,135923.2240176493
PayTm DaaS ML ($),144063.2224205197,2025-03-01,151484.7790320701
PayTm DaaS ML ($),144063.2224205197,2025-04-01,144489.7082980793
PayTm DaaS ML ($),144063.2224205197,2025-05-01,23081.2856437734
Paytm Ads ($),125204.6501685434,2024-06-01,109706.4769401257
Paytm Ads ($),125204.6501685434,2024-07-01,109294.4479692278
Paytm Ads ($),125204.6501685434,2024-08-01,111816.6667466125
Paytm Ads ($),125204.6501685434,2024-09-01,108056.7594673462
Paytm Ads ($),125204.6501685434,2024-10-01,111570.9839920623
Paytm Ads ($),125204.6501685434,2024-11-01,105425.9785274898
Paytm Ads ($),125204.6501685434,2024-12-01,112289.5122876788
Paytm Ads ($),125204.6501685434,2025-01-01,113430.0691225056
Paytm Ads ($),125204.6501685434,2025-02-01,114016.6941115912
Paytm Ads ($),125204.6501685434,2025-03-01,124468.887879392
Paytm Ads ($),125204.6501685434,2025-04-01,124058.1866789455
Paytm Ads ($),125204.6501685434,2025-05-01,19699.6135358246
Paytm Financial Services ($),243527.7679064987,2024-06-01,243127.9876791919
Paytm Financial Services ($),243527.7679064987,2024-07-01,252421.1930799515
Paytm Financial Services ($),243527.7679064987,2024-08-01,247277.0867294929
Paytm Financial Services ($),243527.7679064987,2024-09-01,227565.6975078634
Paytm Financial Services ($),243527.7679064987,2024-10-01,228037.3533294929
Paytm Financial Services ($),243527.7679064987,2024-11-01,226868.0583982538
Paytm Financial Services ($),243527.7679064987,2024-12-01,241134.9090953019
Paytm Financial Services ($),243527.7679064987,2025-01-01,241380.1777388137
Paytm Financial Services ($),243527.7679064987,2025-02-01,225845.3352582618
Paytm Financial Services ($),243527.7679064987,2025-03-01,248988.6592134304
Paytm Financial Services ($),243527.7679064987,2025-04-01,238190.5233745251
Paytm Financial Services ($),243527.7679064987,2025-05-01,40825.3353655898
Paytm Labs ($),2345.362972637,2024-06-01,2360.559456328
Paytm Labs ($),2345.362972637,2024-07-01,2440.0415677871
Paytm Labs ($),2345.362972637,2024-08-01,2448.2207279072
Paytm Labs ($),2345.362972637,2024-09-01,2368.133083833
Paytm Labs ($),2345.362972637,2024-10-01,2546.9714855259
Paytm Labs ($),2345.362972637,2024-11-01,2429.5063584255
Paytm Labs ($),2345.362972637,2024-12-01,2516.4726394639
Paytm Labs ($),2345.362972637,2025-01-01,2528.6373723423
Paytm Labs ($),2345.362972637,2025-02-01,2293.2481266719
Paytm Labs ($),2345.362972637,2025-03-01,2493.5256491201
Paytm Labs ($),2345.362972637,2025-04-01,2426.5214331086
Paytm Labs ($),2345.362972637,2025-05-01,391.4857099243
QR ($),9481.2801560927,2024-06-01,9959.1165756587
QR ($),9481.2801560927,2024-07-01,10906.9640989332
QR ($),9481.2801560927,2024-08-01,10746.0475711881
QR ($),9481.2801560927,2024-09-01,9625.4711194493
QR ($),9481.2801560927,2024-10-01,9999.459543998
QR ($),9481.2801560927,2024-11-01,9926.8997766404
QR ($),9481.2801560927,2024-12-01,9543.227849648
QR ($),9481.2801560927,2025-01-01,9731.2978946087
QR ($),9481.2801560927,2025-02-01,9628.0428252475
QR ($),9481.2801560927,2025-03-01,10057.2775193342
QR ($),9481.2801560927,2025-04-01,7436.0748720484
QR ($),9481.2801560927,2025-05-01,757.262386253
SAP-HANA ($),49977.0596303584,2024-06-01,48068.3433705819
SAP-HANA ($),49977.0596303584,2024-07-01,49198.0705768191
SAP-HANA ($),49977.0596303584,2024-08-01,50358.3455980351
SAP-HANA ($),49977.0596303584,2024-09-01,50912.4701572666
SAP-HANA ($),49977.0596303584,2024-10-01,48583.5506155919
SAP-HANA ($),49977.0596303584,2024-11-01,51578.1783555281
SAP-HANA ($),49977.0596303584,2024-12-01,61358.7752690549
SAP-HANA ($),49977.0596303584,2025-01-01,65818.3530988913
SAP-HANA ($),49977.0596303584,2025-02-01,65452.7879761802
SAP-HANA ($),49977.0596303584,2025-03-01,69364.819612856
SAP-HANA ($),49977.0596303584,2025-04-01,58956.3612197875
SAP-HANA ($),49977.0596303584,2025-05-01,9779.2947799874
Sysops AWS ($),2359.7673248951,2024-06-01,2407.7225736659
Sysops AWS ($),2359.7673248951,2024-07-01,2500.5093483977
Sysops AWS ($),2359.7673248951,2024-08-01,2518.7231668785
Sysops AWS ($),2359.7673248951,2024-09-01,2399.0280388197
Sysops AWS ($),2359.7673248951,2024-10-01,2671.3511222054
Sysops AWS ($),2359.7673248951,2024-11-01,2638.6695540112
Sysops AWS ($),2359.7673248951,2024-12-01,2751.1052809384
Sysops AWS ($),2359.7673248951,2025-01-01,2815.8776361095
Sysops AWS ($),2359.7673248951,2025-02-01,2755.9260745752
Sysops AWS ($),2359.7673248951,2025-03-01,2889.8053072918
Sysops AWS ($),2359.7673248951,2025-04-01,2834.3022226353
Sysops AWS ($),2359.7673248951,2025-05-01,455.9867831656
Travel Aws ($),72747.8610938572,2024-06-01,69339.2307734833
Travel Aws ($),72747.8610938572,2024-07-01,68237.141605514
Travel Aws ($),72747.8610938572,2024-08-01,70584.0025975654
Travel Aws ($),72747.8610938572,2024-09-01,70173.7349886301
Travel Aws ($),72747.8610938572,2024-10-01,79929.6221444406
Travel Aws ($),72747.8610938572,2024-11-01,78547.6288641502
Travel Aws ($),72747.8610938572,2024-12-01,78682.3558454098
Travel Aws ($),72747.8610938572,2025-01-01,76072.2225538918
Travel Aws ($),72747.8610938572,2025-02-01,71688.9119562465
Travel Aws ($),72747.8610938572,2025-03-01,76655.8168345175
