account_id,service_name,2025-04-26,2025-04-27,2025-04-28,2025-04-29,2025-04-30,2025-05-01,2025-05-02,total_cost
445736908015,Amazon Simple Email Service,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
445736908015,EC2 - Other,1542.23,1540.76,1564.46,1573.75,979.1,1560.74,1549.3,10310.34
445736908015,Amazon Simple Queue Service,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
445736908015,AWS Step Functions,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
453914767997,AWS CloudTrail,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
453914767997,AWS Step Functions,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
453914767997,AWS Service Catalog,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
453914767997,AWS Cost Explorer,0.05,0.04,0.05,0.05,0.05,0.05,0.05,0.34
453914767997,AWS Key Management Service,0.0,0.0,0.0,0.0,0.0,0.01,0.0,0.01
453914767997,Amazon Virtual Private Cloud,0.24,0.24,0.24,0.24,0.19,0.24,0.24,1.63
453914767997,Amazon Simple Queue Service,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
453914767997,AWS Lambda,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
453914767997,Amazon Elastic Compute Cloud - Compute,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
453914767997,AWS Glue,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
453914767997,Amazon Simple Storage Service,0.09,0.09,0.09,0.09,0.09,0.09,0.08,0.62
453914767997,AmazonCloudWatch,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
453914767997,Amazon Simple Workflow Service,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
453914767997,EC2 - Other,4.81,4.81,4.81,4.81,2.13,4.74,4.74,30.85
453914767997,Amazon Simple Notification Service,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
453914767997,AWS Secrets Manager,0.07,0.07,0.07,0.06,0.05,0.07,0.06,0.45
465354398947,Amazon Virtual Private Cloud,5.52,5.52,5.52,5.52,4.37,5.52,5.52,37.49
465354398947,Amazon Simple Storage Service,0.16,0.16,0.16,0.16,0.16,0.16,0.15,1.11
465354398947,AWS Lambda,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
465354398947,Amazon Elastic Compute Cloud - Compute,7.56,7.45,8.08,7.99,6.51,8.08,7.99,53.66
465354398947,AWS Glue,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
465354398947,AmazonCloudWatch,0.24,0.24,0.24,0.24,0.19,0.24,0.24,1.63
465354398947,Amazon OpenSearch Service,8.62,8.62,8.62,8.62,6.83,8.56,8.56,58.43
465354398947,AWS Secrets Manager,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
465354398947,AWS CloudTrail,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
465354398947,AWS Key Management Service,0.01,0.0,0.0,0.01,0.0,0.01,0.0,0.03
465354398947,Amazon Simple Workflow Service,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
465354398947,Amazon Simple Notification Service,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
465354398947,Amazon DynamoDB,0.11,0.11,0.11,0.11,0.08,0.11,0.11,0.74
465354398947,AWS Service Catalog,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
465354398947,AWS Cost Explorer,0.06,0.06,0.09,0.09,0.06,0.07,0.08,0.51
465354398947,Amazon Elastic Load Balancing,1.15,1.15,1.15,1.15,0.91,1.15,1.19,7.85
465354398947,EC2 - Other,17.67,17.67,17.68,17.69,6.88,17.16,17.16,111.91
465354398947,Amazon Simple Queue Service,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
465354398947,AWS Step Functions,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
469795226344,Amazon Athena,3.54,3.56,3.58,3.63,0.07,3.2,3.2,20.78
469795226344,Amazon QuickSight,20.51,20.51,20.51,20.51,16.24,19.85,19.85,137.98
469795226344,AWS Cost Explorer,14.97,15.13,50.54,15.18,1.76,14.45,14.67,126.7
469795226344,Savings Plans for AWS Machine Learning,0.0,0.0,0.0,0.0,30.0,0.0,0.0,30.0
469795226344,Amazon Simple Workflow Service,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
469795226344,Amazon Relational Database Service,0,0,0,0,0,1550.91,0,1550.91
469795226344,Amazon OpenSearch Service,5.93,5.93,5.93,5.93,4.7,90.17,5.93,124.52
469795226344,Amazon ElastiCache,0,0,0,0,0,1273.25,0,1273.25
469795226344,AmazonCloudWatch,0.06,0.06,0.06,0.06,0.04,0.17,0.17,0.62
469795226344,AWS Service Catalog,0.06,0.07,0.07,0.07,0.06,0.0,0.0,0.33
469795226344,Claude 3.5 Sonnet v2 (Amazon Bedrock Edition),0,0,0,0.01,0,0,0,0.01
469795226344,AWS Glue,1.49,1.53,1.57,1.38,1.35,1.68,1.39,10.39
469795226344,Amazon Simple Storage Service,3.25,3.26,3.3,3.26,2.86,3.12,3.09,22.14
469795226344,AWS Key Management Service,0.01,0.0,0.01,0.01,0.01,0.01,0.0,0.05
469795226344,Amazon Glacier,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
469795226344,Claude 3.7 Sonnet (Amazon Bedrock Edition),0,0,0,0.03,0,0,0,0.03
469795226344,Amazon Bedrock,0.01,0.01,0.01,0.04,0.01,0.01,0.01,0.1
469795226344,Amazon Simple Notification Service,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
469795226344,AWS Config,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.14
469795226344,Savings Plans for AWS Compute usage,17.8,47.67,21.33,58.73,5856.85,34.57,19.46,6056.41
469795226344,AWS CloudTrail,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
469795226344,Amazon Simple Queue Service,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
469795226344,AWS Lambda,0.01,0.01,0.01,0.03,0.01,0.01,0.01,0.09
469795226344,Amazon API Gateway,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
469795226344,AWS Secrets Manager,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
469795226344,AWS Step Functions,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
470060591194,AWS Key Management Service,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
470060591194,CloudWatch Events,0,0.0,0.0,0,0.0,0,0.0,0.0
470060591194,AWS CloudTrail,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
470060591194,Amazon Simple Notification Service,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
470060591194,Amazon Simple Queue Service,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
470060591194,Amazon ElastiCache,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
470060591194,Amazon Route 53,0,0,0,0,0,0.1,0,0.1
470060591194,AWS Step Functions,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
470060591194,AmazonCloudWatch,0,0,0.0,0,0,0,0,0.0
470060591194,AWS Service Catalog,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
470060591194,AWS Secrets Manager,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
470060591194,AWS Glue,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
470060591194,Amazon Simple Storage Service,0.01,0.01,0.01,0.01,0.01,0.01,0.0,0.06
470060591194,Amazon Simple Workflow Service,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
470060591194,AWS Cost Explorer,0.05,0.04,0.06,0.05,0.05,0.05,0.05,0.35
471112958605,Amazon Elastic MapReduce,12.45,12.1,11.72,11.83,9.38,11.96,11.8,81.24
471112958605,Amazon Simple Email Service,0.0,0,0,0,0,0,0,0.0
471112958605,Amazon Virtual Private Cloud,6.37,6.37,6.37,6.37,5.04,6.37,6.37,43.26
471112958605,Amazon Athena,0,0,0,0,0,0,0.02,0.02
471112958605,AWS Cost Explorer,0.01,0.02,0.07,0.08,0.14,0.06,0.09,0.47
471112958605,Amazon Simple Workflow Service,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
471112958605,CloudWatch Events,0,0,0.0,0.0,0.0,0.0,0.0,0.0
471112958605,AmazonCloudWatch,0.11,0.11,0.11,0.11,0.08,0.11,0.11,0.74
471112958605,AWS Service Catalog,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
471112958605,AWS Glue,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
471112958605,Amazon Simple Storage Service,9.67,4.32,4.32,4.38,4.24,4.36,4.2,35.49
471112958605,AWS Key Management Service,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
471112958605,Amazon Simple Notification Service,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
471112958605,Amazon Elastic Compute Cloud - Compute,23.63,23.02,22.66,22.72,17.75,22.85,22.63,155.26
471112958605,AWS CloudTrail,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
471112958605,Amazon Simple Queue Service,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
471112958605,AWS CloudFormation,0,0,0.0,0,0,0,0,0.0
471112958605,AWS Lambda,0.0,0,0,0,0,0,0,0.0
471112958605,Amazon Elastic Load Balancing,0.57,0.57,0.57,0.57,0.45,0.57,0.57,3.87
471112958605,EC2 - Other,41.49,30.84,30.62,30.56,23.67,30.19,30.3,217.67
471112958605,AWS Secrets Manager,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
471112958605,AWS Step Functions,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
474140895141,AWS Key Management Service,0.01,0.0,0.0,0.0,0.0,0.01,0.0,0.02
474140895141,AWS CloudTrail,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
474140895141,Amazon Simple Notification Service,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
474140895141,Amazon Simple Queue Service,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
474140895141,Amazon Route 53,0.21,0.28,0.22,0.21,0.18,1.53,0.41,3.04
474140895141,Amazon Elastic Load Balancing,4.06,4.07,4.06,4.07,3.23,4.05,4.06,27.6
474140895141,Amazon Virtual Private Cloud,31.72,31.72,31.72,31.72,23.44,28.84,28.84,208.0
474140895141,AWS Step Functions,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
474140895141,AWS Direct Connect,7.92,7.92,7.92,7.92,6.27,7.92,7.92,53.79
474140895141,Amazon Elastic Compute Cloud - Compute,106.77,106.78,107.53,107.53,84.22,107.53,107.28,727.64
474140895141,AmazonCloudWatch,0.71,0.71,0.71,0.72,0.49,1.77,1.89,7.0
474140895141,AWS Service Catalog,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
474140895141,EC2 - Other,128.1,128.14,128.14,128.05,54.73,124.51,124.5,816.17
474140895141,AWS Secrets Manager,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
474140895141,AWS Glue,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
474140895141,Amazon Simple Storage Service,23.42,23.42,23.39,23.39,22.76,23.06,22.94,162.38
474140895141,Amazon Simple Workflow Service,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
474140895141,AWS Cost Explorer,0.05,0.04,0.05,0.05,0.05,0.05,0.04,0.33
479671683529,Amazon Elastic MapReduce,322.48,285.21,354.73,390.65,285.98,385.81,349.88,2374.74
479671683529,Amazon Virtual Private Cloud,10.78,10.77,10.8,10.83,8.55,10.78,10.79,73.3
479671683529,AWS Cost Explorer,0.13,0.12,0.13,0.13,0.14,0.14,0.12,0.91
479671683529,Amazon Simple Workflow Service,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
479671683529,Amazon Relational Database Service,12.61,12.61,12.61,12.61,0,12.21,12.21,74.86
479671683529,AmazonCloudWatch,1.59,1.59,1.59,1.6,1.27,1.55,1.55,10.74
479671683529,AWS Service Catalog,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
479671683529,AWS Glue,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
479671683529,Amazon Simple Storage Service,151.84,152.03,160.92,160.53,155.34,164.18,158.53,1103.37
479671683529,AWS Key Management Service,0.01,0.0,0.01,0.01,0.0,0.01,0.0,0.04
479671683529,Amazon Simple Notification Service,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
479671683529,Amazon EC2 Container Registry (ECR),0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
479671683529,Amazon Route 53,0,0,0,0,0,0.3,0,0.3
479671683529,Amazon Elastic Compute Cloud - Compute,467.88,410.67,519.19,563.37,424.99,616.24,506.69,3509.03
479671683529,AWS Transfer Family,7.2,7.2,7.2,7.2,5.7,7.2,7.2,48.9
479671683529,AWS CloudTrail,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
479671683529,Amazon Simple Queue Service,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
479671683529,AWS Systems Manager,37.71,27.4,24.33,28.65,23.92,0.0,0.05,142.06
479671683529,Amazon Elastic Load Balancing,0.64,0.64,0.64,0.64,0.51,0.64,0.64,4.35
479671683529,EC2 - Other,139.61,119.98,158.6,170.26,103.5,143.69,142.01,977.65
479671683529,AWS Secrets Manager,0.0,0.0,0.0,0.0,0.01,0.01,0.01,0.03
479671683529,AWS Step Functions,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
480732456233,Amazon Virtual Private Cloud,12.25,12.23,12.28,12.28,9.74,12.29,12.27,83.34
480732456233,AWS Cost Explorer,0.12,0.11,0.11,0.12,0.1,0.13,0.11,0.8
480732456233,Amazon Simple Workflow Service,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
480732456233,Amazon ElastiCache,24.36,24.85,24.85,25.01,19.34,24.36,24.64,167.41
480732456233,AmazonCloudWatch,2.53,1.92,1.92,1.92,1.42,4.16,4.19,18.06
480732456233,AWS Service Catalog,0.01,0.0,0.01,0.01,0.01,0.0,0.0,0.04
480732456233,AWS Glue,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
480732456233,Amazon Simple Storage Service,26.89,19.55,28.39,27.15,23.51,24.57,26.06,176.12
480732456233,AWS Key Management Service,0.17,0.17,0.17,0.17,0.13,0.17,0.17,1.15
480732456233,Amazon Simple Notification Service,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
480732456233,Amazon EC2 Container Registry (ECR),0.32,0.32,0.32,0.32,0.26,0.31,0.31,2.16
480732456233,Amazon Route 53,0,0,0,0,0,0.1,0,0.1
480732456233,Amazon DynamoDB,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.14
480732456233,Amazon Elastic Compute Cloud - Compute,42.96,42.96,42.95,42.96,34.23,42.9,42.97,291.93
480732456233,Amazon Managed Streaming for Apache Kafka,11.0,10.99,11.0,11.0,8.71,10.98,10.99,74.67
480732456233,Amazon Elastic Container Service for Kubernetes,2.4,2.4,2.4,2.4,1.9,2.4,2.4,16.3
480732456233,AWS CloudTrail,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
480732456233,Amazon Simple Queue Service,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
480732456233,AWS Lambda,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
480732456233,Amazon Elastic Load Balancing,30.95,11.63,31.26,31.68,24.87,27.63,32.02,190.04
480732456233,EC2 - Other,96.34,92.44,83.84,75.0,41.63,71.55,73.83,534.63
480732456233,AWS Secrets Manager,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
480732456233,AWS Step Functions,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
481935107677,Amazon Virtual Private Cloud,11.39,11.39,11.39,11.39,9.01,11.39,11.39,77.35
481935107677,Amazon QuickSight,2.0,2.0,2.0,2.0,1.58,1.94,1.94,13.46
481935107677,AWS Cost Explorer,0.07,0.07,0.07,0.07,0.08,0.07,0.07,0.5
481935107677,Amazon Simple Workflow Service,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
481935107677,Amazon Relational Database Service,0.87,0.87,0.87,0.87,0,0.84,0.84,5.16
481935107677,AmazonCloudWatch,0.08,0.08,0.09,0.09,0.07,0.03,0.08,0.52
481935107677,AWS Service Catalog,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
481935107677,AWS Glue,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
481935107677,Amazon Simple Storage Service,1.54,1.54,1.54,1.54,1.54,1.5,1.49,10.69
481935107677,AWS Key Management Service,0.28,0.28,0.28,0.28,0.21,0.27,0.27,1.87
481935107677,Amazon Simple Notification Service,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
481935107677,AWS Config,0.13,0.12,0.3,0.12,0.11,0.14,0.12,1.04
481935107677,Amazon EC2 Container Registry (ECR),0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.07
481935107677,Amazon Route 53,0.0,0.0,0.0,0.0,0.0,0.2,0.0,0.2
481935107677,Amazon DynamoDB,0,0,0,0,0,0.0,0,0.0
481935107677,Amazon Elastic Compute Cloud - Compute,7.97,7.97,8.03,8.05,6.38,8.13,7.97,54.5
481935107677,AWS CloudTrail,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
481935107677,Amazon Simple Queue Service,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
481935107677,AWS Lambda,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
481935107677,Amazon Elastic Load Balancing,1.21,1.21,1.21,1.21,0.96,1.21,1.21,8.22
481935107677,EC2 - Other,5.67,5.67,5.7,5.74,2.14,5.57,5.56,36.05
481935107677,AWS Secrets Manager,0.04,0.04,0.04,0.04,0.03,0.04,0.04,0.27
481935107677,AWS Step Functions,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
492902601864,Amazon Virtual Private Cloud,11.64,11.64,11.71,11.71,9.29,11.71,11.71,79.41
492902601864,AWS Cost Explorer,0.12,0.1,0.11,0.12,0.1,0.11,0.11,0.77
492902601864,Amazon Simple Workflow Service,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
492902601864,CloudWatch Events,0,0,0.0,0.0,0.0,0.0,0.0,0.0
492902601864,AmazonCloudWatch,0.17,0.17,0.22,0.22,0.19,0.24,0.24,1.45
492902601864,AWS Service Catalog,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
492902601864,AWS Glue,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
492902601864,Amazon Simple Storage Service,0.04,0.04,0.04,0.04,0.05,0.05,0.04,0.3
492902601864,AWS Key Management Service,0.34,0.34,0.34,0.34,0.26,0.33,0.33,2.28
492902601864,Amazon Simple Notification Service,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
492902601864,Amazon Route 53,0.0,0.0,0.01,0.0,0.0,1.11,0.01,1.13
492902601864,Amazon DynamoDB,0.13,0.13,0.13,0.13,0.1,0.13,0.13,0.88
492902601864,Amazon Elastic Compute Cloud - Compute,0.26,0.26,1.25,1.25,1.2,1.25,1.25,6.72
492902601864,AWS CloudTrail,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
492902601864,Amazon Simple Queue Service,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
492902601864,Amazon Elastic Load Balancing,1.15,1.15,1.15,1.15,0.91,1.15,1.15,7.81
492902601864,EC2 - Other,4.95,4.95,5.67,5.35,3.84,5.66,5.37,35.79
492902601864,AWS Secrets Manager,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
492902601864,AWS Step Functions,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
494799526181,Amazon Simple Email Service,0.0,0.0,0.0,0.0,0,0,0,0.0
494799526181,Amazon Virtual Private Cloud,9.72,9.73,9.85,9.75,7.62,9.62,9.64,65.93
494799526181,AWS Backup,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0
494799526181,AWS Cost Explorer,0.05,0.04,0.06,0.05,0.05,0.05,0.04,0.34
494799526181,Amazon Simple Workflow Service,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
494799526181,CloudWatch Events,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
494799526181,Amazon Relational Database Service,0.01,0.01,0.01,0.01,0,0.01,0.01,0.06
494799526181,AmazonCloudWatch,0.2,0.2,0.22,0.22,0.16,0.45,0.37,1.82
494799526181,AWS Service Catalog,0.01,0.0,0.01,0.01,0.01,0.0,0.0,0.04
494799526181,AWS Glue,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
494799526181,Amazon Simple Storage Service,0.11,0.11,0.11,0.11,0.1,0.1,0.1,0.74
494799526181,AWS Key Management Service,0.01,0.01,0.01,0.01,0.01,0.01,0.0,0.06
494799526181,Amazon Simple Notification Service,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
494799526181,Amazon EC2 Container Registry (ECR),0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.07
494799526181,Amazon Route 53,0,0,0,0,0,0.2,0,0.2
494799526181,Amazon DynamoDB,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.14
494799526181,Amazon Elastic Compute Cloud - Compute,10.29,10.29,11.94,10.5,9.0,10.06,9.47,71.55
494799526181,AWS CloudTrail,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
494799526181,Amazon Elastic File System,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
494799526181,Amazon Simple Queue Service,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
494799526181,Amazon Elastic Load Balancing,1.73,1.72,1.74,1.74,1.38,1.74,1.75,11.8
494799526181,AWS Lambda,0,0,0.0,0.0,0.0,0.0,0.0,0.0
494799526181,EC2 - Other,7.22,7.22,7.88,7.54,5.67,7.34,7.44,50.31
494799526181,AWS Secrets Manager,0.11,0.11,0.11,0.1,0.1,0.12,0.12,0.77
494799526181,AWS Step Functions,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
495419344110,Amazon Elastic MapReduce,109.09,159.98,145.5,62.61,49.56,71.81,47.53,646.08
495419344110,Amazon Virtual Private Cloud,13.66,13.83,13.89,13.85,10.99,13.85,13.84,93.91
495419344110,AWS Cost Explorer,0.13,0.11,0.18,0.18,0.13,0.2,0.15,1.08
495419344110,Amazon Simple Workflow Service,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
495419344110,CloudWatch Events,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0
495419344110,AmazonCloudWatch,0.29,0.29,0.29,0.29,0.23,0.01,0.28,1.68
495419344110,AWS Service Catalog,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
495419344110,AWS Glue,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
495419344110,Amazon Simple Storage Service,90.74,91.14,89.79,86.45,80.4,86.33,84.29,609.14
495419344110,AWS Key Management Service,0.0,0.0,0.0,0.0,0.0,0.01,0.0,0.01
495419344110,Amazon Simple Notification Service,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
495419344110,Amazon Route 53,0.0,0.0,0.0,0.0,0.0,0.9,0.0,0.9
495419344110,Amazon DynamoDB,0.15,0.15,0.15,0.15,0.12,0.02,0.15,0.89
495419344110,Amazon Elastic Compute Cloud - Compute,185.51,257.16,239.23,124.06,93.21,135.51,108.76,1143.44
495419344110,AWS CloudTrail,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
495419344110,Amazon Simple Queue Service,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
495419344110,AWS Lambda,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
495419344110,Amazon Elastic Load Balancing,3.45,3.45,3.46,3.47,2.78,3.46,3.46,23.53
495419344110,EC2 - Other,58.45,75.61,78.69,50.25,31.46,47.75,43.16,385.37
495419344110,AWS Secrets Manager,0.03,0.03,0.03,0.03,0.02,0.03,0.03,0.2
495419344110,AWS Step Functions,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
505767364771,Amazon Virtual Private Cloud,6.24,6.24,6.24,6.24,4.94,6.13,6.12,42.15
505767364771,AWS Cost Explorer,0.01,0.01,0.01,0.01,0.05,0.06,0.05,0.2
505767364771,Amazon Simple Workflow Service,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
505767364771,Amazon Relational Database Service,0.01,0.01,0.01,0.01,0,0.01,0.01,0.06
505767364771,AmazonCloudWatch,4.35,2.28,2.3,2.21,1.77,4.69,4.58,22.18
505767364771,AWS Service Catalog,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
505767364771,AWS Glue,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
505767364771,Amazon Simple Storage Service,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.14
505767364771,AWS Key Management Service,0.14,0.14,0.14,0.14,0.11,0.14,0.14,0.95
505767364771,Amazon Simple Notification Service,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
505767364771,Amazon Route 53,0.0,0.0,0.0,0.0,0.0,0.3,0.0,0.3
505767364771,Amazon DynamoDB,0.21,0.21,0.21,0.21,0.17,0.21,0.21,1.43
505767364771,Amazon Elastic Compute Cloud - Compute,148.66,144.9,153.08,152.67,124.01,156.38,157.75,1037.45
505767364771,Amazon Elastic Container Service for Kubernetes,2.4,2.4,2.4,2.4,1.9,2.4,2.4,16.3
505767364771,AWS CloudTrail,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
505767364771,Amazon Simple Queue Service,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
505767364771,AWS CloudFormation,0,0,0,0.0,0,0,0,0.0
505767364771,Amazon Elastic Load Balancing,1.15,1.15,1.15,1.15,0.91,1.15,1.15,7.81
505767364771,EC2 - Other,16.19,16.18,16.18,16.2,10.59,15.81,15.79,106.94
505767364771,AWS Secrets Manager,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.07
505767364771,AWS Step Functions,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
510772292268,AWS Key Management Service,0.0,0.0,0.0,0.0,0.0,0.01,0.0,0.01
510772292268,Amazon Elastic Container Service for Kubernetes,2.4,2.4,2.4,2.4,1.9,2.4,2.4,16.3
510772292268,AWS CloudTrail,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
510772292268,Amazon Simple Notification Service,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
510772292268,Amazon Simple Queue Service,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
510772292268,Amazon Virtual Private Cloud,4.92,4.92,4.92,4.94,3.9,4.94,4.92,33.46
510772292268,Amazon Elastic Load Balancing,1.2,1.2,1.2,1.21,0.95,1.21,1.2,8.17
510772292268,AWS Step Functions,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
510772292268,Amazon DynamoDB,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.14
510772292268,Amazon Elastic Compute Cloud - Compute,7.1,7.1,7.38,7.1,5.9,7.66,7.1,49.34
510772292268,AmazonCloudWatch,0.11,0.11,0.11,0.11,0.07,0.26,0.26,1.03
510772292268,AWS Service Catalog,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
510772292268,EC2 - Other,3.57,3.56,3.59,3.67,2.64,3.56,3.53,24.12
510772292268,AWS Secrets Manager,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
510772292268,AWS Glue,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
510772292268,Amazon Simple Storage Service,0.03,0.02,0.02,0.02,0.03,0.03,0.02,0.17
